Assignment_ID,EquipmentType_ID,X_Coord,Y_Coord,Antenna_Height_metres,Frequency_MHz,Bandwidth_MHz,Start,Finish,Situation_ID
1262074,64,530900,180300,5,774.35,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262075,64,530900,180300,5,775.85,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262076,64,530900,180300,5,776.25,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262077,64,530900,180300,5,777.05,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262078,64,530900,180300,5,777.65,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262079,64,530900,180300,5,778.6,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262080,64,530900,180300,5,779.7,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262081,64,530900,180300,5,780.55,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262082,64,530900,180300,5,781.45,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262084,64,530900,180300,5,731.75,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262085,64,530900,180300,5,732.4,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262086,64,530900,180300,5,733.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262087,64,530900,180300,5,719.4,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262088,64,530900,180300,5,718.6,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262089,64,530900,180300,5,758.9,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262090,64,530900,180300,5,759.55,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262091,64,530900,180300,5,761.2,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262092,64,530900,180300,5,762.8,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262093,64,530900,180300,5,767.15,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262094,64,530900,180300,5,768.2,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262095,64,530900,180300,5,769.35,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262096,64,530900,180300,5,770.8,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262097,64,530900,180300,5,771.35,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262098,64,530900,180300,5,771.8,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262108,64,530900,180300,5,630.2,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262111,64,530900,180300,5,632,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262113,64,530900,180300,5,632.85,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262115,64,530900,180300,5,634.25,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262118,64,530900,180300,5,636.225,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262119,64,530900,180300,5,636.75,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262120,64,530900,180300,5,637.45,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262121,64,530900,180300,5,637.8,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262122,64,530900,180300,5,646.1,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262123,64,530900,180300,5,646.5,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262124,64,530900,180300,5,647.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262125,64,530900,180300,5,648.725,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262126,64,530900,180300,5,649.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262127,64,530900,180300,5,649.9,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262128,64,530900,180300,5,622.15,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262130,64,530900,180300,5,623.125,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262131,64,530900,180300,5,624.6,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262132,64,530900,180300,5,625.05,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262133,64,530900,180300,5,625.875,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262134,64,530900,180300,5,628.125,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262135,64,530900,180300,5,650.225,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262136,64,530900,180300,5,651.5,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262137,64,530900,180300,5,652.375,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262138,64,530900,180300,5,652.9,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262139,64,530900,180300,5,653.325,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262140,64,530900,180300,5,653.9,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262143,64,530900,180300,5,662.175,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262144,64,530900,180300,5,662.775,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262145,64,530900,180300,5,664.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262146,64,530900,180300,5,665.25,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262148,64,530900,180300,5,666.9,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262149,64,530900,180300,5,668.1,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262150,64,530900,180300,5,668.8,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262151,64,530900,180300,5,669.85,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262152,64,530900,180300,5,686.95,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262153,64,530900,180300,5,687.6,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262154,64,530900,180300,5,688.15,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262155,64,530900,180300,5,689.55,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262156,64,530900,180300,5,690.35,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262157,64,530900,180300,5,691.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262158,64,530900,180300,5,692.85,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262159,64,530900,180300,5,693.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262160,64,530900,180300,5,695.1,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262161,64,530900,180300,5,696.4,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262162,64,530900,180300,5,697.45,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262163,64,530900,180300,5,698.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262165,64,530900,180300,5,699.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262166,64,530900,180300,5,700.45,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262167,64,530900,180300,5,700.95,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262168,64,530900,180300,5,701.35,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1254479,1,529600,180800,5,558.6,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1258128,1,623130,309480,5,704.2,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258129,1,623130,309480,5,706.5,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258130,1,623130,309480,5,709,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258131,1,623130,309480,5,712,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258160,1,623130,309480,5,554.2,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258161,1,623130,309480,5,558.3,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258162,1,623130,309480,5,560.2,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258163,1,623130,309480,5,562.2,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258164,1,623130,309480,5,563.5,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1258165,1,623130,309480,5,564.3,0.2,18/04/2013 00:00,17/04/2014 23:59,I
1305999,1,530600,180900,5,564.85,0.2,05/08/2013 00:00,04/08/2014 23:59,I
1306000,1,530600,180900,5,705,0.2,05/08/2013 00:00,04/08/2014 23:59,I
1306001,1,530600,180900,5,705.65,0.2,05/08/2013 00:00,04/08/2014 23:59,I
1306002,1,530600,180900,5,706.75,0.2,05/08/2013 00:00,04/08/2014 23:59,I
1306003,1,530600,180900,5,709.5,0.2,05/08/2013 00:00,04/08/2014 23:59,I
1306004,1,530600,180900,5,715.1,0.2,05/08/2013 00:00,04/08/2014 23:59,I
1240394,1,529038,179181,5,704.2,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240395,1,529038,179181,5,704.7,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240396,1,529038,179181,5,706.5,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240397,1,529038,179181,5,709,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240398,1,529038,179181,5,712,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240362,1,529038,179181,5,716.7,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240358,1,529038,179181,5,558.3,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240399,1,529038,179181,5,715.5,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1240400,1,529038,179181,5,720.4,0.2,25/02/2013 00:00,24/02/2014 23:59,I
1353857,1,533200,182500,5,710.1,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353858,1,533200,182500,5,556.55,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1385517,1,453000,108800,5,552.1,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1385518,1,453000,108800,5,548.3,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1385519,1,453000,108800,5,550.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1385520,1,453000,108800,5,668.2,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1385521,1,453000,108800,5,668.7,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1385522,1,453000,108800,5,670.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1385523,1,453000,108800,5,673,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387190,1,528879,181608,5,590.1,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387191,1,528879,181608,5,590.15,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387192,1,528879,181608,5,590.225,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387193,1,528879,181608,5,590.325,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387194,1,528879,181608,5,590.3625,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387195,1,528879,181608,5,590.525,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387196,1,528879,181608,5,590.6125,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387197,1,528879,181608,5,590.675,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387198,1,528879,181608,5,590.8625,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387199,1,528879,181608,5,591.075,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387200,1,528879,181608,5,592.4,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387201,1,528879,181608,5,595.8,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387202,1,528879,181608,5,596.6875,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387203,1,528879,181608,5,597.25,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387204,1,528879,181608,5,597.8625,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387205,1,528879,181608,5,597.9,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387208,1,528879,181608,5,726.1,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387209,1,528879,181608,5,726.45,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1387210,1,528879,181608,5,733.9875,0.0125,01/01/2014 00:00,31/12/2014 23:59,I
1353849,1,531811,180876,5,705,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353854,1,531811,180876,5,564.85,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1251320,1,530359,181286,5,714,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251317,1,530359,181286,5,712.7,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251310,1,530359,181286,5,711.9,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251308,1,530359,181286,5,710.1,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251302,1,530359,181286,5,713.3,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251296,1,530359,181286,5,710.8,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251293,1,530359,181286,5,713,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251285,1,530359,181286,5,711.3,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251283,1,530359,181286,5,558,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1283117,1,433100,279200,5,556.55,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1283118,1,433100,279200,5,571.7,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1283119,1,433100,279200,5,710.1,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1283120,1,433100,279200,5,713,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1283121,1,433100,279200,5,718.1,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1283122,1,433100,279200,5,718.55,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1312537,1,529000,179000,5,710.5,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312538,1,529000,179000,5,711.9,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312539,1,529000,179000,5,713.3,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312540,1,529000,179000,5,715.5,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1267363,2,530114,180644,5,644.55,0.2,14/05/2013 00:00,13/05/2014 23:59,I
1267364,2,530114,180644,5,645.45,0.2,14/05/2013 00:00,13/05/2014 23:59,I
1267365,2,530114,180644,5,645.9,0.2,14/05/2013 00:00,13/05/2014 23:59,I
1270912,2,537376,180082,5,646.2,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270913,2,537376,180082,5,646.7,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270914,2,537376,180082,5,647.4,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270915,2,537376,180082,5,648.3,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270916,2,537376,180082,5,648.9,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270917,2,537376,180082,5,649.7,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270918,2,537376,180082,5,650.7,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270919,2,537376,180082,5,651.35,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270920,2,537376,180082,5,653.5,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270921,2,537376,180082,5,654.95,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270922,2,537376,180082,5,656.85,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270923,2,537376,180082,5,657.9,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270924,2,537376,180082,5,659.95,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270925,2,537376,180082,5,660.5,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1270926,2,537376,180082,5,661.8,0.2,23/05/2013 00:00,22/05/2014 23:59,I
1272984,2,357119,417742,5,626,8,10/04/2013 00:00,09/04/2014 23:59,I
1275043,2,487775,277495,5,614.3,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1275044,2,487775,277495,5,615,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1275045,2,487775,277495,5,616.225,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1275046,2,487775,277495,5,616.975,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1275047,2,487775,277495,5,626.025,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1275048,2,487775,277495,5,626.775,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1275049,2,487775,277495,5,628.7,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1275050,2,487775,277495,5,629.5,0.2,15/04/2013 00:00,14/04/2014 23:59,I
1282055,2,210883,214695,5,631.375,0.2,01/05/2013 00:00,30/04/2014 23:59,I
1282845,2,352719,381224,5,626,8,01/05/2013 00:00,30/04/2014 23:59,I
1285181,2,508330,176995,5,630.5,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285182,2,508330,176995,5,631.05,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285183,2,508330,176995,5,634.9,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285184,2,508330,176995,5,636.725,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285185,2,508330,176995,5,637.5,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285186,2,508330,176995,5,632.525,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285187,2,508330,176995,5,633.2,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285188,2,508330,176995,5,647.375,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285189,2,508330,176995,5,648.425,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285190,2,508330,176995,5,650.475,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285191,2,508330,176995,5,652,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285192,2,508330,176995,5,653.275,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285193,2,508330,176995,5,662.5,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285194,2,508330,176995,5,663.05,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285195,2,508330,176995,5,666.9,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1285196,2,508330,176995,5,646.5,0.2,08/05/2013 00:00,04/04/2014 23:59,I
1269151,2,362093,178061,5,523.2,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1269152,2,362093,178061,5,523.8,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1269153,2,362093,178061,5,524.6,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1269154,2,362093,178061,5,525.8,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1269583,2,506070,194524,5,752.55,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269584,2,506070,194524,5,753.45,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269585,2,506070,194524,5,754.65,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269586,2,506070,194524,5,755.2,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269587,2,506070,194524,5,756.05,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269588,2,506070,194524,5,756.5,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269589,2,506070,194524,5,757.15,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269590,2,506070,194524,5,757.65,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269591,2,506070,194524,5,761.3,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269592,2,506070,194524,5,750.2,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269593,2,506070,194524,5,751.25,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1269594,2,506070,194524,5,759.95,0.2,17/05/2013 00:00,16/05/2014 23:59,I
1270475,2,529215,181890,5,614.5,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270476,2,529215,181890,5,615.375,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270477,2,529215,181890,5,616.925,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270478,2,529215,181890,5,618.075,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270479,2,529215,181890,5,618.675,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270480,2,529215,181890,5,620.025,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270481,2,529215,181890,5,619.475,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270482,2,529215,181890,5,621.125,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270483,2,529215,181890,5,614.875,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270484,2,529215,181890,5,616,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270485,2,529215,181890,5,616.4,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1270486,2,529215,181890,5,617.625,0.2,16/04/2013 00:00,15/04/2014 23:59,I
1271895,2,564712,173888,5,620.45,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271903,2,564712,173888,5,621.05,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1389419,64,257072,665361,5,754,8,16/01/2014 00:00,19/01/2014 23:59,I
1391425,64,531160,180450,5,554,8,16/01/2014 09:00,17/01/2014 23:59,I
1389376,64,405850,286850,5,762,8,14/01/2014 00:00,19/01/2014 23:59,I
1384449,64,519840,196800,5,554,8,23/12/2013 13:45,10/03/2014 23:59,I
1391113,64,441632,355357,5,654.6,0.2,16/01/2014 08:00,16/01/2014 23:59,E
1391114,64,441632,355357,5,655.3,0.2,16/01/2014 08:00,16/01/2014 23:59,E
1388383,4,418500,418600,5,606.7,0.2,12/01/2014 00:00,08/02/2014 23:59,E
1387206,16,528879,181608,5,642.075,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387207,16,528879,181608,5,642.425,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1262169,64,530900,180300,5,719.9,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262170,64,530900,180300,5,720.6,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262171,64,530900,180300,5,721.05,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262172,64,530900,180300,5,722.4,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262173,64,530900,180300,5,724.8,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262174,64,530900,180300,5,725.75,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262175,64,530900,180300,5,726.3,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262176,64,530900,180300,5,728.45,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262177,64,530900,180300,5,728.85,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262178,64,530900,180300,5,729.45,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1262179,64,530900,180300,5,730.7,0.2,28/04/2013 00:00,27/04/2014 23:59,I
1265788,64,382990,397929,5,765,0.2,09/05/2013 00:00,08/05/2014 23:59,E
1265801,64,382990,397929,5,586.9,0.2,09/05/2013 00:00,08/05/2014 23:59,E
1265890,64,382990,397929,5,489.5,0.2,09/05/2013 00:00,08/05/2014 23:59,E
1265891,64,382990,397929,5,489.9,0.2,09/05/2013 00:00,08/05/2014 23:59,E
1283369,64,529715,180392,5,614.95,0.2,04/05/2013 00:00,03/05/2014 23:59,I
1283370,64,529715,180392,5,616,0.2,04/05/2013 00:00,03/05/2014 23:59,I
1371392,64,428300,434200,5,644.2,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371351,64,428300,434200,5,761.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1244440,64,529130,181165,5,762.875,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244441,64,529130,181165,5,763.375,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1251994,64,390146,-73588,5,766.1,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1251995,64,390146,-73588,5,766.55,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1251312,64,530359,181286,5,754.275,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251297,64,530359,181286,5,752.575,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251289,64,530359,181286,5,752.1,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1251286,64,530359,181286,5,753.675,0.2,28/03/2013 00:00,27/03/2014 23:59,I
1261881,64,529586,180805,5,614.25,0.2,12/03/2013 00:00,11/03/2014 23:59,I
1261882,64,529586,180805,5,615.525,0.2,12/03/2013 00:00,11/03/2014 23:59,I
1271893,64,564712,173888,5,638.1,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271896,64,564712,173888,5,639.55,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271897,64,564712,173888,5,640.3,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271898,64,564712,173888,5,641.35,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271899,64,564712,173888,5,642.2,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271900,64,564712,173888,5,643.35,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271901,64,564712,173888,5,644.3,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1271902,64,564712,173888,5,645.85,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1278573,64,531300,179800,5,776,0.2,09/06/2013 00:00,08/06/2014 23:59,I
1278572,64,531300,179800,5,752.575,0.2,09/06/2013 00:00,08/06/2014 23:59,I
1278571,64,531300,179800,5,752.1,0.2,09/06/2013 00:00,08/06/2014 23:59,I
1288761,64,580855,112843,5,614.775,0.2,19/05/2013 00:00,18/05/2014 23:59,I
1288762,64,580855,112843,5,621.6,0.2,19/05/2013 00:00,18/05/2014 23:59,I
1288763,64,580855,112843,5,630.525,0.2,19/05/2013 00:00,18/05/2014 23:59,I
1322279,64,531800,180800,5,630.1,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322280,64,531800,180800,5,630.6,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322281,64,531800,180800,5,631.15,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322282,64,531800,180800,5,631.75,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322283,64,531800,180800,5,632.4,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322284,64,531800,180800,5,633.1,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322285,64,531800,180800,5,633.85,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322286,64,531800,180800,5,634.65,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322287,64,531800,180800,5,635.55,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322288,64,531800,180800,5,636.4,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322289,64,531800,180800,5,637.4,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322290,64,531800,180800,5,638.6,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1335328,64,530127,181366,5,752.8,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1335329,64,530127,181366,5,753.6,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1335330,64,530127,181366,5,754,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1335331,64,530127,181366,5,756,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1335332,64,530127,181366,5,756.6,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1342797,64,529800,181400,5,746.375,0.2,31/10/2013 00:00,30/10/2014 23:59,I
1353733,64,380300,397300,5,534.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353734,64,380300,397300,5,545.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353735,64,380300,397300,5,536.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353736,64,380300,397300,5,537.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353737,64,380300,397300,5,537.95,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353738,64,380300,397300,5,538.55,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353768,64,380300,397300,5,542.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353769,64,380300,397300,5,543.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353770,64,380300,397300,5,544.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
